country,country_code,full_name,geo,id,name,place_type
Vereinigte Staaten,US,"Half Moon Bay, CA","{'type': 'Feature', 'bbox': [-122.477157, 37.424863, -122.418544, 37.524472], 'properties': {}}",d0fc0f618c1eb790,Half Moon Bay,city
Vereinigte Staaten,US,"San Francisco, CA","{'type': 'Feature', 'bbox': [-122.514926, 37.708075, -122.357031, 37.833238], 'properties': {}}",5a110d312052166f,San Francisco,city
Vereinigte Staaten,US,San Francisco City Hall Steps,"{'type': 'Feature', 'bbox': [-122.41852967001614, 37.779211942847546, -122.41852967001614, 37.779211942847546], 'properties': {}}",109dbb2d88d79000,San Francisco City Hall Steps,poi
Vereinigte Staaten,US,Hutchison Hall,"{'type': 'Feature', 'bbox': [-121.75401347565214, 38.540883975039854, -121.75401347565214, 38.540883975039854], 'properties': {}}",0fc3459badd5e001,Hutchison Hall,poi
Vereinigte Staaten,US,"Civic Center, San Francisco","{'type': 'Feature', 'bbox': [-122.42548188, 37.77322896, -122.40997884, 37.79084502], 'properties': {}}",9fff4bb5d61a7564,Civic Center,neighborhood
Vereinigte Staaten,US,International House,"{'type': 'Feature', 'bbox': [-121.75052246666667, 38.546558766666664, -121.75052246666667, 38.546558766666664], 'properties': {}}",07d9e3e9c1c87001,International House,poi
Vereinigte Staaten,US,UC Davis Arboretum,"{'type': 'Feature', 'bbox': [-121.74732135453412, 38.53859992503354, -121.74732135453412, 38.53859992503354], 'properties': {}}",07d9db2354c84001,UC Davis Arboretum,poi
Vereinigte Staaten,US,California State Capitol,"{'type': 'Feature', 'bbox': [-121.49338245391844, 38.576520926576315, -121.49338245391844, 38.576520926576315], 'properties': {}}",106914dd3fd5000a,California State Capitol,poi
Vereinigte Staaten,US,Alice Tully Hall,"{'type': 'Feature', 'bbox': [-73.98237293981146, 40.773358555297165, -73.98237293981146, 40.773358555297165], 'properties': {}}",10691373c854c002,Alice Tully Hall,poi
Vereinigte Staaten,US,Lincoln Center for the Performing Arts,"{'type': 'Feature', 'bbox': [-73.98328128286325, 40.77240231803594, -73.98328128286325, 40.77240231803594], 'properties': {}}",07d9c925a9c88000,Lincoln Center for the Performing Arts,poi
Vereinigte Staaten,US,"New York, USA","{'type': 'Feature', 'bbox': [-79.76259, 40.477383, -71.777492, 45.015851], 'properties': {}}",94965b2c45386f87,New York,admin
Vereinigte Staaten,US,"Saugerties, NY","{'type': 'Feature', 'bbox': [-74.006807, 42.017792, -73.929859, 42.108961], 'properties': {}}",40aec730d67b3a36,Saugerties,city
Vereinigte Staaten,US,"Rosendale, NY","{'type': 'Feature', 'bbox': [-74.088273, 41.812499, -74.034033, 41.902243], 'properties': {}}",01700ef96c3cd1ec,Rosendale,city
Vereinigte Staaten,US,"Rifton, NY","{'type': 'Feature', 'bbox': [-74.056261, 41.800556, -74.031792, 41.845114], 'properties': {}}",01032eb4759ed092,Rifton,city
Vereinigte Staaten,US,"Paramus, NJ","{'type': 'Feature', 'bbox': [-74.101395, 40.908544, -74.038944, 40.980598], 'properties': {}}",4b6a1f748c5219fa,Paramus,city
Vatikanstadt,VA,Vatikanstadt,"{'type': 'Feature', 'bbox': [12.4458426, 41.7319908, 12.6654191, 41.9074693], 'properties': {}}",71b17dbc6d358e52,Vatikanstadt,city
Dänemark,DK,"Kopenhagen, Dänemark","{'type': 'Feature', 'bbox': [12.453064, 55.613717, 12.6522012, 55.731834], 'properties': {}}",936b83f20956cd4c,Kopenhagen,city
Vereinigte Staaten,US,Davis City Hall,"{'type': 'Feature', 'bbox': [-121.74684833051147, 38.546798031492074, -121.74684833051147, 38.546798031492074], 'properties': {}}",07d9c9631a882000,Davis City Hall,poi
Vereinigte Staaten,US,"New Mexico, USA","{'type': 'Feature', 'bbox': [-109.050173, 31.332176, -103.002065, 37.000294], 'properties': {}}",71d65c0e6d94efab,New Mexico,admin
Vereinigte Staaten,US,Jazz at Lincoln Center,"{'type': 'Feature', 'bbox': [-73.98279190063477, 40.76822422081554, -73.98279190063477, 40.76822422081554], 'properties': {}}",0fc3a4bbce555000,Jazz at Lincoln Center,poi
Vereinigte Staaten,US,"Brooklyn, NY","{'type': 'Feature', 'bbox': [-74.041878, 40.570842, -73.855673, 40.739434], 'properties': {}}",011add077f4d2da3,Brooklyn,city
Vereinigte Staaten,US,Barclays Center,"{'type': 'Feature', 'bbox': [-73.97604409405545, 40.68312769140371, -73.97604409405545, 40.68312769140371], 'properties': {}}",07d9e3ecb3c85004,Barclays Center,poi
Vereinigte Staaten,US,Richard Rodgers Theatre,"{'type': 'Feature', 'bbox': [-73.98669719696045, 40.759147347641516, -73.98669719696045, 40.759147347641516], 'properties': {}}",07d9c93161883001,Richard Rodgers Theatre,poi
Vereinigte Staaten,US,NBCUniversal,"{'type': 'Feature', 'bbox': [-73.98090184270666, 40.75973177665188, -73.98090184270666, 40.75973177665188], 'properties': {}}",07d9f73910c86001,NBCUniversal,poi
Vereinigte Staaten,US,Riverside Church,"{'type': 'Feature', 'bbox': [-73.962981, 40.812112, -73.962981, 40.812112], 'properties': {}}",07d9f3594e080002,Riverside Church,poi
Vereinigte Staaten,US,"Jersey City, NJ","{'type': 'Feature', 'bbox': [-74.107995, 40.666879, -74.0253309, 40.769124], 'properties': {}}",b046074b1030a44d,Jersey City,city
Vereinigte Staaten,US,North Cove Marina,"{'type': 'Feature', 'bbox': [-74.01684082237637, 40.71314674263234, -74.01684082237637, 40.71314674263234], 'properties': {}}",0fc295234f546001,North Cove Marina,poi
Vereinigte Staaten,US,"Kawela Bay, HI","{'type': 'Feature', 'bbox': [-158.021272, 21.689772, -157.992664, 21.707116], 'properties': {}}",393dc9843637fe56,Kawela Bay,city
Vereinigte Staaten,US,"Manhattan, NY","{'type': 'Feature', 'bbox': [-74.026675, 40.683935, -73.910408, 40.877483], 'properties': {}}",01a9a39529b27f36,Manhattan,city
Vereinigte Staaten,US,United Nations,"{'type': 'Feature', 'bbox': [-73.96801292896271, 40.74981879710741, -73.96801292896271, 40.74981879710741], 'properties': {}}",07d9e39ae4885000,United Nations,poi
Vereinigte Staaten,US,"Philadelphia, PA","{'type': 'Feature', 'bbox': [-75.280284, 39.871811, -74.955712, 40.13792], 'properties': {}}",e4a0d228eb6be76b,Philadelphia,city
Vereinigte Staaten,US,The George Washington University,"{'type': 'Feature', 'bbox': [-77.0489665153517, 38.89978718746998, -77.0489665153517, 38.89978718746998], 'properties': {}}",1019a696ca542006,The George Washington University,poi
Vereinigte Staaten,US,"Washington, DC","{'type': 'Feature', 'bbox': [-77.119401, 38.801826, -76.909396, 38.9953797], 'properties': {}}",01fbe706f872cb32,Washington,city
Vereinigte Staaten,US,"New York, USA","{'type': 'Feature', 'bbox': [-79.76259, 40.477383, -71.777492, 45.015851], 'properties': {}}",94965b2c45386f87,New York,admin
Vereinigte Staaten,US,"Minneapolis, MN","{'type': 'Feature', 'bbox': [-93.329515, 44.889964, -93.194578, 45.051257], 'properties': {}}",8e9665cec9370f0f,Minneapolis,city
Vereinigte Staaten,US,"South Miami, FL","{'type': 'Feature', 'bbox': [-80.306913, 25.689337, -80.284859, 25.734075], 'properties': {}}",28edff73b28c1a74,South Miami,city
Vereinigte Staaten,US,"Miami, FL","{'type': 'Feature', 'bbox': [-80.321683, 25.7090404, -80.144974, 25.855667], 'properties': {}}",04cb31bae3b3af93,Miami,city
Vereinigte Staaten,US,"Golden Glades, FL","{'type': 'Feature', 'bbox': [-80.229746, 25.8922648, -80.163078, 25.9299606], 'properties': {}}",dbdbdadee4fbdda9,Golden Glades,city
Vereinigte Staaten,US,"Virginia, USA","{'type': 'Feature', 'bbox': [-83.67529, 36.540739, -75.16644, 39.466012], 'properties': {}}",5635c19c2b5078d1,Virginia,admin
Vereinigte Staaten,US,"Queens, NY","{'type': 'Feature', 'bbox': [-73.962582, 40.541722, -73.699793, 40.8000371], 'properties': {}}",00c39537733fa112,Queens,city
Vereinigte Staaten,US,"White Plains, NY","{'type': 'Feature', 'bbox': [-73.78995, 40.982445, -73.719524, 41.069964], 'properties': {}}",f97108ab3c4a42ed,White Plains,city
Vereinigte Staaten,US,"Middle River, MD","{'type': 'Feature', 'bbox': [-76.487921, 39.308163, -76.338006, 39.384988], 'properties': {}}",010f203624f4bfd3,Middle River,city
Vereinigte Staaten,US,"Cheverly, MD","{'type': 'Feature', 'bbox': [-76.929458, 38.912321, -76.8959559, 38.939587], 'properties': {}}",77a6c282d3f41d1d,Cheverly,city
Vereinigte Staaten,US,Office of Senator Kirsten Gillibrand (New York),"{'type': 'Feature', 'bbox': [-77.00640042309942, 38.89306499237687, -77.00640042309942, 38.89306499237687], 'properties': {}}",07d9cea3b5487001,Office of Senator Kirsten Gillibrand (New York),poi
Vereinigte Staaten,US,U.S. Capitol Rotunda Steps,"{'type': 'Feature', 'bbox': [-77.01045334339142, 38.88980943877129, -77.01045334339142, 38.88980943877129], 'properties': {}}",07d9d3a692884000,U.S. Capitol Rotunda Steps,poi
Vereinigte Staaten,US,"Baltimore, MD","{'type': 'Feature', 'bbox': [-76.7115205, 39.197211, -76.529443, 39.372215], 'properties': {}}",c0b8e8dc81930292,Baltimore,city
Vereinigte Staaten,US,"Newark, NJ","{'type': 'Feature', 'bbox': [-74.25136, 40.679997, -74.118336, 40.788991], 'properties': {}}",fa3435044b52ecc7,Newark,city
Vereinigte Staaten,US,"Maryland, USA","{'type': 'Feature', 'bbox': [-79.487651, 37.886607, -74.986286, 39.723622], 'properties': {}}",dea1eac2d7ef8878,Maryland,admin
Vereinigte Staaten,US,"Arlington, VA","{'type': 'Feature', 'bbox': [-77.172219, 38.827378, -77.031779, 38.934311], 'properties': {}}",319ee7b36c9149da,Arlington,city
Vereinigte Staaten,US,"Brookside, DE","{'type': 'Feature', 'bbox': [-75.7370232, 39.6486936, -75.6958005, 39.6858166], 'properties': {}}",fff1c66a88b63f36,Brookside,city
Vereinigte Staaten,US,"Burke, VA","{'type': 'Feature', 'bbox': [-77.327307, 38.745249, -77.227003, 38.841994], 'properties': {}}",4769ebcaeee50421,Burke,city
Vereinigte Staaten,US,"Highland Mills, NY","{'type': 'Feature', 'bbox': [-74.168742, 41.3318, -74.086127, 41.376915], 'properties': {}}",4d351c6adc8fe8be,Highland Mills,city
Vereinigte Staaten,US,Yale University - 451 College St.,"{'type': 'Feature', 'bbox': [-72.92607116699219, 41.31009292602539, -72.92607116699219, 41.31009292602539], 'properties': {}}",07d9ee075dc82001,Yale University - 451 College St.,poi
Vereinigte Staaten,US,"Manhattan, NY","{'type': 'Feature', 'bbox': [-74.026675, 40.683935, -73.910408, 40.877483], 'properties': {}}",01a9a39529b27f36,Manhattan,city
Vereinigte Staaten,US,Project Farmhouse,"{'type': 'Feature', 'bbox': [-73.99007778580042, 40.733574081448054, -73.99007778580042, 40.733574081448054], 'properties': {}}",0b6897cbbed70000,Project Farmhouse,poi
Vereinigte Staaten,US,"New York, USA","{'type': 'Feature', 'bbox': [-79.76259, 40.477383, -71.777492, 45.015851], 'properties': {}}",94965b2c45386f87,New York,admin
Vereinigte Staaten,US,"Greenwich Village, Manhattan","{'type': 'Feature', 'bbox': [-74.0210808, 40.718971, -73.9719855, 40.742691], 'properties': {}}",255c824fd31a140b,Greenwich Village,neighborhood
Vereinigte Staaten,US,Indian House,"{'type': 'Feature', 'bbox': [-74.009724, 40.704565, -74.009724, 40.704565], 'properties': {}}",07d9d02eee884004,Indian House,poi
Vereinigte Staaten,US,New York Society for Ethical Culture,"{'type': 'Feature', 'bbox': [-73.97974742263705, 40.77111965960145, -73.97974742263705, 40.77111965960145], 'properties': {}}",07d9d21d66c87003,New York Society for Ethical Culture,poi
Russland,RU,Russland,"{'type': 'Feature', 'bbox': [-180.0, 41.1860647, 180.0, 81.8568204], 'properties': {}}",5714382051c06d1e,Russland,country
Vereinigtes Königreich,GB,"Edinburgh, Scotland","{'type': 'Feature', 'bbox': [-3.3285119, 55.894729, -3.077505, 55.991662], 'properties': {}}",7ae9e2f2ff7a87cd,Edinburgh,city
Vereinigtes Königreich,GB,Scottish Parliament,"{'type': 'Feature', 'bbox': [-3.1745406672556373, 55.952247502744704, -3.1745406672556373, 55.952247502744704], 'properties': {}}",07d9db011b880001,Scottish Parliament,poi
Vereinigtes Königreich,GB,"Milngavie, Scotland","{'type': 'Feature', 'bbox': [-4.360764, 55.9010777, -4.2971064, 55.9529553], 'properties': {}}",0c58089507faec00,Milngavie,city
Deutschland,DE,"Langenfeld (Rheinland), Deutschland","{'type': 'Feature', 'bbox': [6.9027089, 51.067479, 7.000821, 51.14933], 'properties': {}}",6c9d261ae18b6ed2,Langenfeld (Rheinland),city
Vereinigtes Königreich,GB,Leith Links,"{'type': 'Feature', 'bbox': [-3.1648640449642884, 55.971455614001194, -3.1648640449642884, 55.971455614001194], 'properties': {}}",07d9e3ef81087000,Leith Links,poi
Vereinigtes Königreich,GB,"Glasgow, Scotland","{'type': 'Feature', 'bbox': [-4.3932845, 55.796184, -4.0902182, 55.9204214], 'properties': {}}",791e00bcadc4615f,Glasgow,city
Vereinigtes Königreich,GB,"Scotland, United Kingdom","{'type': 'Feature', 'bbox': [-7.66085699743185, 54.6336309570711, -0.740025000483186, 60.8452769694519], 'properties': {}}",0af014accd6f6e99,Scotland,admin
Vereinigtes Königreich,GB,"Edinburgh, Scotland","{'type': 'Feature', 'bbox': [-3.3285119, 55.894729, -3.077505, 55.991662], 'properties': {}}",7ae9e2f2ff7a87cd,Edinburgh,city
Vereinigtes Königreich,GB,Scottish Parliament Building,"{'type': 'Feature', 'bbox': [-3.1749221, 55.9519619, -3.1749221, 55.9519619], 'properties': {}}",095291aa16d6e000,Scottish Parliament Building,poi
Deutschland,DE,Bundeskanzleramt,"{'type': 'Feature', 'bbox': [13.369191884994507, 52.52018372239231, 13.369191884994507, 52.52018372239231], 'properties': {}}",07d9d217c8084000,Bundeskanzleramt,poi
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Göttingen, Deutschland","{'type': 'Feature', 'bbox': [9.80043, 51.483171, 10.053668, 51.590803], 'properties': {}}",fcbb3c6e0a7eba22,Göttingen,city
Deutschland,DE,Europäisches Parlament Informationsbüro in Deutschland,"{'type': 'Feature', 'bbox': [13.380554655198885, 52.516665020387464, 13.380554655198885, 52.516665020387464], 'properties': {}}",07d9df8cf2c83000,Europäisches Parlament Informationsbüro in Deutschland,poi
Deutschland,DE,Vertretung des Landes Nordrhein-Westfalen beim Bund,"{'type': 'Feature', 'bbox': [13.357915878295898, 52.50828101452225, 13.357915878295898, 52.50828101452225], 'properties': {}}",13a80f321d952000,Vertretung des Landes Nordrhein-Westfalen beim Bund,poi
Deutschland,DE,Deutscher Bundestag | Dorotheenstraße 93,"{'type': 'Feature', 'bbox': [13.38011738985175, 52.51814536250363, 13.38011738985175, 52.51814536250363], 'properties': {}}",0a64b6bc24d66000,Deutscher Bundestag | Dorotheenstraße 93,poi
Deutschland,DE,"Frankfurt am Main, Deutschland","{'type': 'Feature', 'bbox': [8.472715, 50.01552, 8.800496, 50.2269512], 'properties': {}}",c589d9d6ed38927c,Frankfurt am Main,city
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Nebel, Deutschland","{'type': 'Feature', 'bbox': [8.290799, 54.629822, 8.382457, 54.675344], 'properties': {}}",4903be3deab955d3,Nebel,city
Deutschland,DE,Bundeskanzleramt,"{'type': 'Feature', 'bbox': [13.369191884994507, 52.52018372239231, 13.369191884994507, 52.52018372239231], 'properties': {}}",07d9d217c8084000,Bundeskanzleramt,poi
Deutschland,DE,CityCube Berlin,"{'type': 'Feature', 'bbox': [13.270840644836424, 52.50023523037514, 13.270840644836424, 52.50023523037514], 'properties': {}}",07d9d9936a484000,CityCube Berlin,poi
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,"Uckermark, Brandenburg","{'type': 'Feature', 'bbox': [13.239783, 52.93199, 14.449807, 53.559955], 'properties': {}}",186c84292432d395,Uckermark,admin
Deutschland,DE,"Berlin, Deutschland","{'type': 'Feature', 'bbox': [13.088304, 52.338079, 13.760909, 52.675323], 'properties': {}}",3078869807f9dd36,Berlin,city
Deutschland,DE,Invalidenpark,"{'type': 'Feature', 'bbox': [13.3762180358367, 52.5295009757554, 13.3762180358367, 52.5295009757554], 'properties': {}}",09529196be96e000,Invalidenpark,poi
Deutschland,DE,Mönckebergstraße,"{'type': 'Feature', 'bbox': [10.00178499553743, 53.55127611408425, 10.00178499553743, 53.55127611408425], 'properties': {}}",07d9d22ad9c88002,Mönckebergstraße,poi
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,Wiese am Speersort,"{'type': 'Feature', 'bbox': [9.997348, 53.54921, 9.997348, 53.54921], 'properties': {}}",0fc32ebf99d5b000,Wiese am Speersort,poi
Deutschland,DE,Gänsemarkt,"{'type': 'Feature', 'bbox': [9.98797672801832, 53.55552355668907, 9.98797672801832, 53.55552355668907], 'properties': {}}",07d9db1e44086005,Gänsemarkt,poi
Deutschland,DE,"Hamburg, Deutschland","{'type': 'Feature', 'bbox': [8.4201604, 53.395118, 10.325199, 53.9646546], 'properties': {}}",5bcd72da50f0ee77,Hamburg,city
Deutschland,DE,Rathausmarkt,"{'type': 'Feature', 'bbox': [9.993503093719482, 53.55073673100814, 9.993503093719482, 53.55073673100814], 'properties': {}}",07d9c9bf40085003,Rathausmarkt,poi
Deutschland,DE,Heiligengeistfeld,"{'type': 'Feature', 'bbox': [9.97060775756836, 53.55436982145664, 9.97060775756836, 53.55436982145664], 'properties': {}}",0fc294383114c001,Heiligengeistfeld,poi
Deutschland,DE,Knust,"{'type': 'Feature', 'bbox': [9.968069882161878, 53.558189843352466, 9.968069882161878, 53.558189843352466], 'properties': {}}",07d9ec82bd082000,Knust,poi
