id,author_id,created_at,geo,retweet_count,reply_count,like_count,qoute_count,text,entities,context_annotations
1421508629711237124,1072187272815149057,2021-07-31 16:30:42+00:00,,104,47,928,4,"Kurzer Einwurf: Große Liebe an alle, die sich heute mit #EndeGelände u.a. auf Schienen und dem Wasser gegen Gasinfrastruktur und den fossilen Kapitalismus einsetzen. Ihr seid spitze. ❤️ https://t.co/C22XLHhaEP","{'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/C22XLHhaEP', 'expanded_url': 'https://twitter.com/Ende__Gelaende/status/1421492286052048899', 'display_url': 'twitter.com/Ende__Gelaende…'}], 'hashtags': [{'start': 56, 'end': 68, 'tag': 'EndeGelände'}]}",[]
1421490995515076615,1072187272815149057,2021-07-31 15:20:38+00:00,,356,0,0,0,"RT @Ende__Gelaende: Warum der gelbe Finger Sasol blockiert ⬇ 
🔥mehr Treibhausgase als 100 Länder dzusammen
🔥Vergiftung der Umwelt in Secund…","{'mentions': [{'start': 3, 'end': 18, 'username': 'Ende__Gelaende', 'id': '3232960847'}]}",[]
1421422234577604608,1072187272815149057,2021-07-31 10:47:24+00:00,,55,20,277,4,"Die Aktivist*innen von #EndeGelände sind heute auch gegen das Geschäftsmodell fossiler Konzerne aktiv. Die Ausbeutung der am stärksten von der Klimakrise betroffenen Menschen &amp; Gebiete muss gestoppt werden.#RacistClimate

Der Konzern Covestro zeigt, warum: https://t.co/rMvN653qA7","{'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/rMvN653qA7', 'expanded_url': 'https://twitter.com/Ende__Gelaende/status/1420440652488323073', 'display_url': 'twitter.com/Ende__Gelaende…'}], 'hashtags': [{'start': 23, 'end': 35, 'tag': 'EndeGelände'}, {'start': 210, 'end': 224, 'tag': 'RacistClimate'}]}",[]
1421415246279942147,1072187272815149057,2021-07-31 10:19:37+00:00,,43,0,0,0,"RT @Ende__Gelaende: Der Rote Finger ist auf der Fähre über den Nordostseekanal, in Sichtweite der fossilen Unternehmen #Yara, #Covestro, #T…","{'mentions': [{'start': 3, 'end': 18, 'username': 'Ende__Gelaende', 'id': '3232960847'}], 'hashtags': [{'start': 119, 'end': 124, 'tag': 'Yara'}, {'start': 126, 'end': 135, 'tag': 'Covestro'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1092460963284971520', 'name': 'Yara'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1092460963284971520', 'name': 'Yara'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}]"
1421413398269599749,1072187272815149057,2021-07-31 10:12:17+00:00,,71,27,506,1,"Los geht's! #EndeGelände kämpft heute gegen den Weiterbetrieb und Ausbau von Gas.

Der treibt uns nicht ""nur"" in die Klimakatastrophe – er findet auch auf dem Rücken von Menschen im globalen Süden statt.

In Solidarität mit allen, die sich dieser Zerstörung entgegenstellen! https://t.co/lD6XOjmAp2","{'urls': [{'start': 275, 'end': 298, 'url': 'https://t.co/lD6XOjmAp2', 'expanded_url': 'https://twitter.com/Ende__Gelaende/status/1421365759645782017', 'display_url': 'twitter.com/Ende__Gelaende…'}], 'hashtags': [{'start': 12, 'end': 24, 'tag': 'EndeGelände'}]}",[]
1421158507479437316,1072187272815149057,2021-07-30 17:19:26+00:00,,52,13,323,2,"📢 In Solidarität mit allen Betroffenen der Klimakrise ist #FridaysForFuture heute wieder deutschlandweit auf den Straßen!

💥 Wir fordern die Einhaltung von 1,5°C, damit die Extremwetter nicht weiter unnötig eskalieren.

⚠️ Hört auf die Wissenschaft und beendet Kohle, Öl &amp; Gas. https://t.co/ROUwIo0H6F","{'urls': [{'start': 282, 'end': 305, 'url': 'https://t.co/ROUwIo0H6F', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1421158507479437316/photo/1', 'display_url': 'pic.twitter.com/ROUwIo0H6F', 'media_key': '3_1421158488512897029'}, {'start': 282, 'end': 305, 'url': 'https://t.co/ROUwIo0H6F', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1421158507479437316/photo/1', 'display_url': 'pic.twitter.com/ROUwIo0H6F', 'media_key': '3_1421158494976323584'}, {'start': 282, 'end': 305, 'url': 'https://t.co/ROUwIo0H6F', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1421158507479437316/photo/1', 'display_url': 'pic.twitter.com/ROUwIo0H6F', 'media_key': '3_1421158499350945803'}, {'start': 282, 'end': 305, 'url': 'https://t.co/ROUwIo0H6F', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1421158507479437316/photo/1', 'display_url': 'pic.twitter.com/ROUwIo0H6F', 'media_key': '3_1421158504467939332'}], 'hashtags': [{'start': 58, 'end': 75, 'tag': 'FridaysForFuture'}]}",[]
1421079569583464451,1072187272815149057,2021-07-30 12:05:46+00:00,,39,13,252,3,"In den am stärksten von der #Klimakrise betroffenen Regionen treiben fossile Konzerne den Gas-Ausbau ungebremst voran.

Wer heute neues Gas fördert, will die Welt brennen sehen.

Wir stehen in Solidarität mit allen, die heute gegen Fracking, LNG-Terminals &amp; Pipelines kämpfen! https://t.co/TPiYmdTdyI","{'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/TPiYmdTdyI', 'expanded_url': 'https://twitter.com/ShaleMustFall/status/1421005571860443142', 'display_url': 'twitter.com/ShaleMustFall/…'}], 'hashtags': [{'start': 28, 'end': 39, 'tag': 'Klimakrise'}]}",[]
1420471919472742401,1072187272815149057,2021-07-28 19:51:11+00:00,,723,107,2641,32,"Wenn sich 13.800 Wissenschaftler:innen zusammenschließen und vor der #Klimakatastrophe warnen, ist es verdammt ernst.

Allein in diesem Moment gibt es weltweit Flutkatastrophen, Waldbrände und Hitzewellen.

Wo sind eure Maßnahmen? Und wo eure Titelseiten?
https://t.co/K0l9aVUDEQ","{'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/K0l9aVUDEQ', 'expanded_url': 'https://www.rnd.de/wissen/klima-notfall-flut-katastrophen-waldbraende-und-hitzewellen-zehntausend-wissenschaftler-fordern-UFECEUYO7PS7EXYGWKVVGSXPFY.html', 'display_url': 'rnd.de/wissen/klima-n…'}], 'hashtags': [{'start': 69, 'end': 86, 'tag': 'Klimakatastrophe'}]}",[]
1420051819607232516,1072187272815149057,2021-07-27 16:01:51+00:00,,140,0,0,0,"RT @Ende__Gelaende: Sauberes Gas ist eine dreckige Lüge! Auf die Straße gegen fossiles Gas!

Die Klimagerechtigkeitsbewegung ruft am Samsta…","{'mentions': [{'start': 3, 'end': 18, 'username': 'Ende__Gelaende', 'id': '3232960847'}]}",[]
1419621018579001345,1072187272815149057,2021-07-26 11:30:00+00:00,,91,31,631,8,"Die reichsten Staaten sind für den überwältigenden Teil der #Klimakrise verantwortlich.

Bis heute weigern sie sich, ihre Zusage von 100 Mrd. $/Jahr für Klimafolgen an die am stärksten betroffenen Länder einzuhalten – die ohnehin zu niedrig ist.

Ihr Aufgabenbereich, @OlafScholz.","{'mentions': [{'start': 268, 'end': 279, 'username': 'OlafScholz', 'id': '38150247'}], 'hashtags': [{'start': 60, 'end': 71, 'tag': 'Klimakrise'}]}",[]
1419601903042842624,1072187272815149057,2021-07-26 10:14:03+00:00,,133,0,0,0,RT @ende_gelande: Der Twitteraccount @ende__gelaende ist im Moment gesperrt. Wir versuchen den Zugang sobald wie möglich widerherzustellen.…,"{'mentions': [{'start': 3, 'end': 16, 'username': 'ende_gelande', 'id': '1363221453387218950'}, {'start': 37, 'end': 52, 'username': 'Ende__Gelaende', 'id': '3232960847'}]}",[]
1419588383995744256,1072187272815149057,2021-07-26 09:20:20+00:00,,122,26,604,1,"Die G20 haben – mal wieder – versagt.

Während die #Klimakrise weltweit Menschen tötet &amp; Existenzen vernichtet, können sich die dreckigsten Staaten nicht auf 1,5°C und ein Ende der Kohlekraft einigen.

Ein nächster dramatischer Fehlschlag. #UprootTheSystem
https://t.co/qzXQRYpmF1","{'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/qzXQRYpmF1', 'expanded_url': 'https://www.tagesschau.de/ausland/g20-keine-einigung-101.html', 'display_url': 'tagesschau.de/ausland/g20-ke…', 'status': 200, 'unwound_url': 'https://www.tagesschau.de/ausland/g20-keine-einigung-101.html'}], 'hashtags': [{'start': 51, 'end': 62, 'tag': 'Klimakrise'}, {'start': 244, 'end': 260, 'tag': 'UprootTheSystem'}]}",[]
1418614324671680514,1072187272815149057,2021-07-23 16:49:46+00:00,,138,39,724,2,"🌊 Es ist nicht mehr zu übersehen: Die #KlimakriseIstHier.

🔥 Die Politik muss jetzt endlich handeln, damit Extremwetter nicht noch viel häufiger und dramatischer werden! https://t.co/NzdSZ4ocSy","{'urls': [{'start': 170, 'end': 193, 'url': 'https://t.co/NzdSZ4ocSy', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1418614324671680514/photo/1', 'display_url': 'pic.twitter.com/NzdSZ4ocSy', 'media_key': '3_1418614303813419014'}, {'start': 170, 'end': 193, 'url': 'https://t.co/NzdSZ4ocSy', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1418614324671680514/photo/1', 'display_url': 'pic.twitter.com/NzdSZ4ocSy', 'media_key': '3_1418614309429592071'}, {'start': 170, 'end': 193, 'url': 'https://t.co/NzdSZ4ocSy', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1418614324671680514/photo/1', 'display_url': 'pic.twitter.com/NzdSZ4ocSy', 'media_key': '3_1418614315221925890'}, {'start': 170, 'end': 193, 'url': 'https://t.co/NzdSZ4ocSy', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1418614324671680514/photo/1', 'display_url': 'pic.twitter.com/NzdSZ4ocSy', 'media_key': '3_1418614321547038721'}], 'hashtags': [{'start': 38, 'end': 56, 'tag': 'KlimakriseIstHier'}]}",[]
1418545404212355078,1072187272815149057,2021-07-23 12:15:54+00:00,,138,44,860,7,"Die große Mehrheit von über 80% sieht großen Handlungsbedarf beim Klimaschutz – quer durch alle Altersgruppen.

In rund 30 Städten sind wir daher heute auf der Straße, um die Politik aufzufordern, endlich auf die Menschen statt auf die Lobby zu hören.

https://t.co/hlzZWHJisu https://t.co/GFKf13Azzk","{'urls': [{'start': 253, 'end': 276, 'url': 'https://t.co/hlzZWHJisu', 'expanded_url': 'http://tagesschau.de/inland/deutschlandtrend/deutschlandtrend-2699.html', 'display_url': 'tagesschau.de/inland/deutsch…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1484857179144392707/S2vFtadI?format=jpg&name=orig', 'width': 1920, 'height': 1080}, {'url': 'https://pbs.twimg.com/news_img/1484857179144392707/S2vFtadI?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'ARD-DeutschlandTrend: Mehrheit sieht Handlungsbedarf beim Klimaschutz', 'description': '81 Prozent der Deutschen sehen sehr großen oder großen Handlungsbedarf beim Klimaschutz - über Alters- und Parteigrenzen hinweg. Das zeigt der aktuelle DeutschlandTrend. Bei der Sonntagsfrage gibt es nur kleine Veränderungen.', 'unwound_url': 'https://www.tagesschau.de/inland/deutschlandtrend/deutschlandtrend-2699.html'}, {'start': 277, 'end': 300, 'url': 'https://t.co/GFKf13Azzk', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1418545404212355078/video/1', 'display_url': 'pic.twitter.com/GFKf13Azzk', 'media_key': '7_1418545369693265927'}]}",[]
1418511699712385024,1072187272815149057,2021-07-23 10:01:58+00:00,,19,3,111,0,"@CarlSchleussner: Angesichts von 1,2°C Globaler Erwärmung stellt sich nicht mehr die Frage, ob der Klimawandel zu Extremwetterereignissen beiträgt, sondern nur noch, in welcher Art und wie viel.","{'mentions': [{'start': 0, 'end': 16, 'username': 'CarlSchleussner', 'id': '4233256275'}]}",[]
1418511698479230982,1072187272815149057,2021-07-23 10:01:58+00:00,,19,5,128,1,"@CKemfert: Klimawandel kostet die Gesellschaft Geld. Klimaschutz spart der Gesellschaft Geld. Deswegen ist es wichtig, dass wir rasch umsteuern!","{'mentions': [{'start': 0, 'end': 9, 'username': 'CKemfert', 'id': '48406195'}]}",[]
1418511697350955008,1072187272815149057,2021-07-23 10:01:57+00:00,,5,1,39,0,"""Wir hören in den letzten Tagen immer 'Wir brauchen mehr Tempo', aber es kommt ja nichts konkretes! Ich fühle mich belogen!"" sagt Jonas aus dem Hochwassergebiet.",None,[]
1418511695518044162,1072187272815149057,2021-07-23 10:01:57+00:00,,27,9,152,2,"🔴 Jetzt LIVE: Pressekonferenz von Fridays for Future Deutschland zu Klimafolgen und den Hochwassereignissen der letzten Woche:
▶️ https://t.co/kNBtRcLfqk","{'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/kNBtRcLfqk', 'expanded_url': 'https://youtu.be/kwhYBH40i4g', 'display_url': 'youtu.be/kwhYBH40i4g', 'status': 200, 'unwound_url': 'https://www.youtube.com/watch?v=kwhYBH40i4g&feature=youtu.be'}]}",[]
1418489063863115779,1072187272815149057,2021-07-23 08:32:01+00:00,,471,0,0,0,"RT @greenpeace_de: Wir haben Klimaschutz verhindert 🌍🔥

Aktivist:innen projizieren Porträts von 31 Politiker:innen von @spdde und @cducsubt…","{'mentions': [{'start': 3, 'end': 17, 'username': 'greenpeace_de', 'id': '8447362'}, {'start': 119, 'end': 125, 'username': 'spdde', 'id': '26458162'}, {'start': 130, 'end': 139, 'username': 'cducsubt', 'id': '46085533'}]}",[]
1418265294880002056,1072187272815149057,2021-07-22 17:42:51+00:00,,1,2,43,2,"Wenn Sie als Journalist:innen vor Ort dabei sein oder online Fragen stellen möchten, können Sie sich bis 10 Uhr hier anmelden: presse.hamburg@fridaysforfuture.de

Ort: Düsternstraße 10, 20355 Hamburg, Veranstaltungsebene der GLS Bank, Einlass 11:15 Uhr",None,[]
1418265125379772421,1072187272815149057,2021-07-22 17:42:10+00:00,,43,14,159,3,"Pressekonferenz – Fr, 11:30

Zusammen mit Betroffenen aus dem Ahrtal zeigen wir, welche politischen Maßnahmen jetzt auf die Hochwasserkatastrophe folgen müssen.

@CKemfert und @CarlSchleussner werden die Extremwetter dabei wissenschaftlich einordnen.

👉 https://t.co/YtrtTAP1d9","{'mentions': [{'start': 162, 'end': 171, 'username': 'CKemfert', 'id': '48406195'}, {'start': 176, 'end': 192, 'username': 'CarlSchleussner', 'id': '4233256275'}], 'urls': [{'start': 254, 'end': 277, 'url': 'https://t.co/YtrtTAP1d9', 'expanded_url': 'http://youtu.be/kwhYBH40i4g', 'display_url': 'youtu.be/kwhYBH40i4g'}]}",[]
1418236948163014656,1072187272815149057,2021-07-22 15:50:12+00:00,,157,82,796,7,"Die Klimakrise zerstört bereits heute Lebensgrundlagen – und das auch hier bei uns in Deutschland!

In Solidarität mit den Betroffenen der Hochwasser-Katastrophe fordern wir deshalb an diesem Freitag handfeste Maßnahmen zur Bewältigung der Klimakrise. https://t.co/c1avvNbX3c","{'urls': [{'start': 252, 'end': 275, 'url': 'https://t.co/c1avvNbX3c', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1418236948163014656/photo/1', 'display_url': 'pic.twitter.com/c1avvNbX3c', 'media_key': '3_1418236944761434120'}]}",[]
1418187199590326277,1072187272815149057,2021-07-22 12:32:31+00:00,,6,0,50,0,https://t.co/8M3SX3lkAw,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8M3SX3lkAw', 'expanded_url': 'https://twitter.com/rahmstorf/status/1418164543709138949?s=20', 'display_url': 'twitter.com/rahmstorf/stat…'}]}",[]
1418187198164262921,1072187272815149057,2021-07-22 12:32:31+00:00,,31,11,163,1,"Die #Klimakrise hat ""ohne Zweifel zur Schwere des Flutereignisses beigetragen"".

""Diese Katastrophe unterstreicht eindrücklich, wie dringend konsequente Emissionsminderung ist""

Wer diese Warnungen ignoriert, darf keine politische Verantwortung mehr tragen.https://t.co/TJWc7mMAEV","{'hashtags': [{'start': 4, 'end': 15, 'tag': 'Klimakrise'}], 'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/TJWc7mMAEV', 'expanded_url': 'https://info-de.scientists4future.org/die-flutkatastrophe-im-juli-2021-in-deutschland-und-die-klimakrise/', 'display_url': 'info-de.scientists4future.org/die-flutkatast…'}]}",[]
1418113264471445509,1072187272815149057,2021-07-22 07:38:44+00:00,,52,20,385,2,"Sag mir, dass du die #Klimakrise nicht ernst nimmst, ohne mir zu sagen, dass du die Klimakrise nicht ernst nimmst.
https://t.co/B5fxduQ2XE","{'hashtags': [{'start': 21, 'end': 32, 'tag': 'Klimakrise'}], 'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/B5fxduQ2XE', 'expanded_url': 'https://www.tagesschau.de/ausland/amerika/nord-stream-2-einigung-103.html', 'display_url': 'tagesschau.de/ausland/amerik…', 'status': 200, 'unwound_url': 'https://www.tagesschau.de/ausland/amerika/nord-stream-2-einigung-103.html'}]}",[]
1417791887788871682,1072187272815149057,2021-07-21 10:21:42+00:00,,337,62,1975,16,"Definiere ""Symbolpolitik""

#Söder erneuert seine Forderung nach dem Kohleausstieg 2030.

Die CSU stützt mit dem Kohlegesetz den Ausstieg 2038 bis heute.

In der gleichen Rede hält er am Ausbaustopp für  Windkraft fest &amp; zieht die angekündigte PV-Pflicht zurück.

Danke für nichts.","{'hashtags': [{'start': 27, 'end': 33, 'tag': 'Söder'}]}","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '887779778912165888', 'name': 'Markus Söder', 'description': 'Markus Söder'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '887779778912165888', 'name': 'Markus Söder', 'description': 'Markus Söder'}}]"
1417405784665776130,1072187272815149057,2021-07-20 08:47:27+00:00,,136,33,543,4,"Politiker*innen: ""Wir müssen beim Klimaschutz vorangehen!""

Ergebnis: ""Zwei Prozent der weltweiten Finanzprogramme während Corona wurden in grüne Technologien investiert""

Steuern wir nicht um, wird 2023 das Jahr mit den höchsten Emissionen der Geschichte.
https://t.co/qgMhNNEs95","{'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/qgMhNNEs95', 'expanded_url': 'https://www.theguardian.com/environment/2021/jul/20/emissions-record-high-by-2023-if-green-recovery-fails-says-iea?CMP=Share_AndroidApp_Other', 'display_url': 'theguardian.com/environment/20…'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1416389457637527554,1072187272815149057,2021-07-17 13:28:56+00:00,,0,1,13,0,@jonas_dau guter Hinweis! Dankeschön,"{'mentions': [{'start': 0, 'end': 10, 'username': 'jonas_dau', 'id': '1224799476298190850'}]}",[]
1416381314639536131,1072187272815149057,2021-07-17 12:56:35+00:00,,0,1,8,0,@FridaysBad &lt;3,"{'mentions': [{'start': 0, 'end': 11, 'username': 'FridaysBad', 'id': '1315709637413474306'}]}",[]
1416381217415520260,1072187272815149057,2021-07-17 12:56:11+00:00,,0,1,15,0,@lineniedeggen Danke!,"{'mentions': [{'start': 0, 'end': 14, 'username': 'lineniedeggen', 'id': '1208863624938360832'}]}",[]
1416378150309801989,1072187272815149057,2021-07-17 12:44:00+00:00,,0,0,41,0,@arnep1005 super! Danke für den Hinweis,"{'mentions': [{'start': 0, 'end': 10, 'username': 'arnep1005', 'id': '237814486'}]}",[]
1416375466643107844,1072187272815149057,2021-07-17 12:33:20+00:00,,12,4,143,2,"Bitte kommentiert unter diesem Thread weitere Anlaufstellen, die ihr kennt.

Schreibt uns gerne auch privat, wenn ihr Reichweite für Hilfsgesuche benötigt, die wir teilen sollen!

Danke für euer Mitmachen. #Hochwasser","{'hashtags': [{'start': 206, 'end': 217, 'tag': 'Hochwasser'}]}",[]
1416375464680173569,1072187272815149057,2021-07-17 12:33:20+00:00,,28,4,164,2,"Im Sendegebiet des @SWRpresse informiert diese Seite über aktuelle Hilfsangebote und gibt weitere Informationen, was jetzt konkret gebraucht wird: #Hochwasser
https://t.co/iDYQdSxOo8","{'hashtags': [{'start': 147, 'end': 158, 'tag': 'Hochwasser'}], 'mentions': [{'start': 19, 'end': 29, 'username': 'SWRpresse', 'id': '246379185'}], 'urls': [{'start': 159, 'end': 182, 'url': 'https://t.co/iDYQdSxOo8', 'expanded_url': 'https://www.swr3.de/aktuell/hilfe-bei-unwetter-102.html', 'display_url': 'swr3.de/aktuell/hilfe-…'}]}",[]
1416375463107305476,1072187272815149057,2021-07-17 12:33:20+00:00,,21,1,134,0,"Wer in NRW ein Hilfsgesuch abgeben möchte oder konkret Hilfe anbieten kann, hier entlang: #Hochwasser
https://t.co/weNAwEH8aL","{'hashtags': [{'start': 90, 'end': 101, 'tag': 'Hochwasser'}], 'urls': [{'start': 102, 'end': 125, 'url': 'https://t.co/weNAwEH8aL', 'expanded_url': 'https://www1.wdr.de/aktionen/hochwasser-hilfe-suche-biete-formular-kontakt-100.html', 'display_url': 'www1.wdr.de/aktionen/hochw…'}]}",[]
1416375461437915138,1072187272815149057,2021-07-17 12:33:19+00:00,,22,1,143,0,"Analog gibt es eine Auflistung von @SWRpresse für lokale Spendenmöglichkeiten in Rheinland-Pfalz: #Hochwasser
https://t.co/1cZdGs7lEK","{'hashtags': [{'start': 98, 'end': 109, 'tag': 'Hochwasser'}], 'mentions': [{'start': 35, 'end': 45, 'username': 'SWRpresse', 'id': '246379185'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/1cZdGs7lEK', 'expanded_url': 'https://www.swr.de/home/spenden-hotlines-hochwasser-rheinland-pfalz-102.html', 'display_url': 'swr.de/home/spenden-h…'}]}",[]
1416375459806339074,1072187272815149057,2021-07-17 12:33:19+00:00,,30,3,154,0,"Für vom #Hochwasser betroffene Regionen in NRW findet ihr vom @WDR eine Auflistung lokaler Spendenmöglichkeiten:
https://t.co/1UFgh9Lab3","{'hashtags': [{'start': 8, 'end': 19, 'tag': 'Hochwasser'}], 'mentions': [{'start': 62, 'end': 66, 'username': 'WDR', 'id': '273592501'}], 'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/1UFgh9Lab3', 'expanded_url': 'https://www1.wdr.de/nachrichten/spenden-spendenkonto-betroffene-unwetter-schaeden-100.html', 'display_url': 'www1.wdr.de/nachrichten/sp…'}]}",[]
1416375458225139712,1072187272815149057,2021-07-17 12:33:18+00:00,,41,4,183,3,"Überregionale Spendenmöglichkeiten:

– Aktion Deutschland Hilft: https://t.co/kSSocvsE4O

– Deutsches Rotes-Kreuz: https://t.co/LvktNeAuKB

– Technisches-Hilfswerk: https://t.co/OgZj1rz4Ly

#Hochwasser","{'hashtags': [{'start': 190, 'end': 201, 'tag': 'Hochwasser'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/kSSocvsE4O', 'expanded_url': 'http://aktion-deutschland-hilft.de', 'display_url': 'aktion-deutschland-hilft.de'}, {'start': 115, 'end': 138, 'url': 'https://t.co/LvktNeAuKB', 'expanded_url': 'http://drk.de/hochwasser', 'display_url': 'drk.de/hochwasser', 'images': [{'url': 'https://pbs.twimg.com/news_img/1465585566867722240/B8C-jDOZ?format=jpg&name=orig', 'width': 274, 'height': 184}, {'url': 'https://pbs.twimg.com/news_img/1465585566867722240/B8C-jDOZ?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Hilfe Deutschland', 'description': 'Spenden Sie für Menschen in Not! Schnell und einfach zwischen verschiedenen Optionen und Spendenhöhen wählen. Wir danken Ihnen für Ihre Unterstützung!', 'unwound_url': 'https://www.drk.de/hochwasser'}, {'start': 165, 'end': 188, 'url': 'https://t.co/OgZj1rz4Ly', 'expanded_url': 'http://stiftung-thw.de/spenden/', 'display_url': 'stiftung-thw.de/spenden/'}]}",[]
1416375456580915200,1072187272815149057,2021-07-17 12:33:18+00:00,,185,38,1250,18,"Ein Appell: Es geht gerade um Menschenleben und Existenzen. Wer sich über gefakte Fotos oder untergehende SUVs lustig macht, verhöhnt die Betroffenen in ihrer schwersten Stunde.

Jetzt ist der Zeitpunkt, unsere Ressourcen zu nutzen, um den Menschen zu helfen. #Hochwasser

Thread:","{'hashtags': [{'start': 260, 'end': 271, 'tag': 'Hochwasser'}]}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597302226944', 'name': 'Transportation'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847529204530921472', 'name': 'SUVs', 'description': 'SUVs'}}]"
1416104149515649025,1072187272815149057,2021-07-16 18:35:13+00:00,,82,112,681,15,"💥 Von Aachen bis Zwickau solidarisieren wir uns heute an über 40 Orten im ganzen Land mit den Betroffenen der #Hochwasserkatastrophe. 

⚠️ Die #Klimakrise ist endgültig auch bei uns angekommen – und keine Partei hat einen Plan, sie ausreichend zu bekämpfen.

📢 Ändern wir das. https://t.co/yfxvXomQ5o","{'hashtags': [{'start': 110, 'end': 132, 'tag': 'Hochwasserkatastrophe'}, {'start': 143, 'end': 154, 'tag': 'Klimakrise'}], 'urls': [{'start': 277, 'end': 300, 'url': 'https://t.co/yfxvXomQ5o', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1416104149515649025/photo/1', 'display_url': 'pic.twitter.com/yfxvXomQ5o', 'media_key': '3_1416104135141773314'}, {'start': 277, 'end': 300, 'url': 'https://t.co/yfxvXomQ5o', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1416104149515649025/photo/1', 'display_url': 'pic.twitter.com/yfxvXomQ5o', 'media_key': '3_1416104141118746626'}, {'start': 277, 'end': 300, 'url': 'https://t.co/yfxvXomQ5o', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1416104149515649025/photo/1', 'display_url': 'pic.twitter.com/yfxvXomQ5o', 'media_key': '3_1416104145988341765'}]}",[]
1415997140594085890,1072187272815149057,2021-07-16 11:30:00+00:00,,627,137,3504,29,"81 Tote und mehr als 1.000 Vermisste.

Und wir lassen die Kohle noch 17 Jahre laufen.

Und wir stecken jährlich 50 Mrd. Euro in fossile Energieträger.

Und wir begnügen uns mit CO2-Preisen, die nicht wirken.

Die #Klimakrise ist weltweit längst da. Bekämpfen wir sie endlich.","{'hashtags': [{'start': 213, 'end': 224, 'tag': 'Klimakrise'}]}",[]
1415979942442045441,1072187272815149057,2021-07-16 10:21:40+00:00,,1282,172,6254,97,Jetzt bloß keine Schnellschüsse nach 30 Jahren Klimakrise. #Hochwasserkatastrophe https://t.co/i3BiRQlETJ,"{'hashtags': [{'start': 59, 'end': 81, 'tag': 'Hochwasserkatastrophe'}], 'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/i3BiRQlETJ', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1415979942442045441/photo/1', 'display_url': 'pic.twitter.com/i3BiRQlETJ', 'media_key': '3_1415979669585907722'}]}",[]
